9.87931321224577E-07,0.130991567281622
1.53254253709136E-06,0.322702250220434
2.27716422762265E-06,0.543410946365276
3.69534350700393E-06,0.821154258485906
5.41639528476085E-06,1.09226897821179
7.48719852344732E-06,1.33494650748613
1.25301454977647E-05,1.71318139662342
1.80942745820311E-05,1.96280798843794
2.32485793507265E-05,2.1771284447971
2.9893597282374E-05,2.4345853920517
4.0752293820035E-05,2.71329011460861
6.15310211841633E-05,3.02019167500798
8.893242228801E-05,3.32014417286718
0.000132424111439993,3.66307292654911
0.000218504243655167,4.06295617867047
0.000285246909946812,4.35628008413493
0.000394204072651005,4.58457878311079
0.000499318863812188,4.81335818730479
0.000710650098991144,5.06306489665566
0.000968183334726822,5.30582254346636
0.00155082889276347,5.66991895491424
0.00230780299294531,5.97690063284996
0.00309646932643071,6.17660190630158
0.00454144873044713,6.48366370177366
0.00627852795717832,6.73353064619725
0.00893808578563259,6.9976161858466
0.0131025092267785,7.27592032072172
0.0189492737661653,7.61181989432713
0.0273535926021451,7.83987824069392
0.0361359813521752,7.98214431048797
0.0577736548062121,8.23839949469723
0.0797617446611286,8.40918287247917
0.115079713287821,8.608483558249
0.156508770888387,8.75058939297034
0.232202805429728,8.88502510732429
0.365111157820627,9.01914035153282
0.541490234227209,9.13200782043906
0.683990810963041,9.20262009134977
0.863884111406247,9.26604294711123
1,9.35408498578025
